ID,Gender,Race,Ethnicity,Age
294651,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
295069,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
296284,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
296485,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),39.857142857142854
296552,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
296817,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),39.0
296887,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.705882352941174
297075,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
297143,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
297470,Female,Black or African American (HUD),Hispanic/Latino (HUD),22.0
297643,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),27.0
298245,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0
298422,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),42.0
298569,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
299023,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
299695,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),57.75
299942,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
299943,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
300220,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
300487,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
300905,Trans Female (MTF or Male to Female),Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.428571428571427
301121,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
301301,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.333333333333332
301864,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.25
302587,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0
303331,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.75
303733,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
303935,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.25
304942,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
305161,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.75
306744,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),46.0
309393,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
309394,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0
309651,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
309677,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),54.0
311126,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
311220,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.5
311656,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
311660,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
311811,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),46.0
311921,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
312029,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.5
312758,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.36363636363637
313400,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.5
313457,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
313697,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),21.75
314056,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
314203,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),66.0
314853,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),54.0
316159,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.75
316160,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
316494,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),50.5
316734,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
317063,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),66.5
317391,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
317847,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.5
318262,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.5
318529,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
318609,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
318721,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),57.0
318722,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
319129,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.666666666666664
320781,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.027027027027025
320994,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
321918,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.5
322232,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
322489,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
322709,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
322894,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0
322898,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),67.14285714285714
322921,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
322997,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.1764705882353
323040,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),36.0
323558,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
324453,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.142857142857146
325263,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
325551,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0
325687,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.333333333333336
326073,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.5
326742,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),66.0
328081,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
329213,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0
329429,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
329555,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
329694,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
330160,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.0
330427,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),68.0
330916,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),71.5
331381,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.55555555555556
331491,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.5
331506,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.0
331680,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
332209,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),56.0
332378,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0
332565,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
332566,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
332883,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.5
332884,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
333120,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.55555555555556
333630,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
333631,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
333756,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
333763,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.3
334029,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
334496,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
334705,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),64.0
335050,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
335080,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
335270,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
335566,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.333333333333336
335836,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
335968,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
336186,Female,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),23.0
336462,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
336819,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),26.0
337762,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
337991,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),65.875
338653,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
339258,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),44.0
339762,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
339764,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
340028,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),46.0
340231,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
340296,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),68.0
340547,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
340736,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
341407,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.5
341409,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),30.0
341525,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.5
342328,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0
342585,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
343041,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.25
343488,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.666666666666664
343490,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.0
343893,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
344091,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.0
344331,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
344494,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
344680,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.5
344697,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.333333333333336
344698,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),61.0
344699,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.1
345581,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0
345932,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
346048,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
346065,Male,White (HUD),Hispanic/Latino (HUD),51.5
346307,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.0
346593,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),20.0
346815,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.5
347621,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),70.0
347786,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
347855,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.571428571428573
348330,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
348582,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
348889,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0
349278,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.5
349279,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),44.5
349449,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.625
349918,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
350748,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),30.0
350852,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
351045,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.2
351468,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),51.0
351504,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.0
352013,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),20.0
352684,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
352986,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),64.5
353088,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),32.0
353153,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
353160,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
353253,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),36.0
353302,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0
353470,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
353754,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
354600,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
354792,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.0
354812,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),18.0
355220,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
355355,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.1
355426,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
355645,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.5
355911,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
357410,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
357475,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),46.0
357699,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.666666666666664
357728,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
357848,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
358124,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
358806,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
359308,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
359310,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.857142857142854
359796,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
359808,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.5
360237,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.88235294117647
360364,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
360593,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.333333333333336
360883,Male,White (HUD),Hispanic/Latino (HUD),52.23076923076923
361024,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.833333333333336
361025,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),28.0
361388,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
361515,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),22.0
361596,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),70.75
361597,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.0
362567,Female,White (HUD),Hispanic/Latino (HUD),45.0
362887,Female,White (HUD),Hispanic/Latino (HUD),46.0
362889,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.333333333333336
362927,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),47.2
363078,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),62.0
363079,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
363080,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
363216,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
363382,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.5
363433,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),48.0
363624,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),57.0
364437,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
364915,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),26.0
364950,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
365126,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
365130,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),22.846153846153847
365574,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0
365829,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),30.0
366028,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.4
366093,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
366112,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
367064,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),45.0
367109,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.0
367206,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),59.5
367285,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
367659,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
368111,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.666666666666664
368692,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.857142857142854
368693,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),67.21428571428571
369309,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),30.166666666666668
369588,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.5
369977,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
370196,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
370204,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
370291,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),68.0
370324,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
370346,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
370512,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.333333333333336
371020,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.0
371777,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),36.0
372037,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),44.0
372666,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),43.0
373160,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
373187,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),50.5
373188,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.5
373190,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),18.0
373323,Male,American Indian or Alaska Native (HUD),Non-Hispanic/Non-Latino (HUD),50.0
373473,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),26.0
373728,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.06666666666667
373730,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),26.333333333333332
373731,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.5
373971,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
374123,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),55.0
374526,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
374609,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),27.0
374838,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),22.0
375265,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
375392,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
375499,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
375650,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
375815,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),69.0
375893,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),44.6
376121,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.0
376327,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.375
376396,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),38.0
376797,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
377081,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
377103,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),41.0
377166,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
377361,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
377721,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.666666666666668
378131,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
378312,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
378313,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.69230769230769
378315,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
378316,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
379101,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),42.0
379111,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
379113,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.76923076923077
379142,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),33.0
379949,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.0
379956,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.857142857142854
380045,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
380246,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.0
380535,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),45.75
380554,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
380726,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
381092,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),52.0
381183,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.0
381185,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.25
381470,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.6
381739,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),24.6
381763,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),35.0
381869,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),74.5
381870,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),53.0
381975,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),60.0
382261,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.0
382406,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),26.0
382535,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),61.0
382672,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.75
382674,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),47.0
382886,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
383148,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
383149,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.5
383150,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),54.0
383778,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.42857142857143
383781,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),35.4
383896,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),56.0
384147,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),58.5
384356,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),48.0
384547,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),55.0
384548,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.0
384776,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),52.5
384777,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),32.0
384883,Male,Black or African American (HUD),Hispanic/Latino (HUD),58.0
385113,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),29.0
385243,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),64.0
385332,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),41.18181818181818
385456,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),49.0
385457,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),34.0
385458,Female,White (HUD),Non-Hispanic/Non-Latino (HUD),31.0
385459,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),40.0
385539,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),58.6
385858,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),63.0
385886,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),59.0
385899,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),50.333333333333336
386115,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.333333333333336
386455,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),33.0
386564,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),25.333333333333332
386565,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
386677,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),43.0
386678,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
386841,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),46.0
386963,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),31.0
387043,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),23.5
387174,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),18.0
387175,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.916666666666664
387299,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.0
387424,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),57.0
387589,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),53.25
387590,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),38.0
387703,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),39.53333333333333
387842,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),24.0
388134,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),51.0
388135,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),29.333333333333332
388511,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),21.0
388770,Female,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),37.0
388888,Male,White (HUD),Hispanic/Latino (HUD),49.5
389097,Male,White (HUD),Non-Hispanic/Non-Latino (HUD),18.0
389214,Male,Black or African American (HUD),Non-Hispanic/Non-Latino (HUD),19.666666666666668
